"DATE","TIME PERIOD","Yield curve spot rate, 3-month maturity - Government bond, nominal, all issuers whose rating is triple A - Euro area (changing composition) (YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_3M)"
"2021-08-25","25 Aug 2021","-0.661966"
"2021-08-26","26 Aug 2021","-0.671915"
"2021-08-27","27 Aug 2021","-0.666341"
"2021-08-30","30 Aug 2021","-0.661320"
"2021-08-31","31 Aug 2021","-0.676055"
"2021-09-01","01 Sep 2021","-0.669415"
"2021-09-02","02 Sep 2021","-0.673941"
"2021-09-03","03 Sep 2021","-0.665858"
"2021-09-06","06 Sep 2021","-0.675575"
"2021-09-07","07 Sep 2021","-0.677069"
"2021-09-08","08 Sep 2021","-0.668545"
"2021-09-09","09 Sep 2021","-0.672226"
"2021-09-10","10 Sep 2021","-0.673552"
"2021-09-13","13 Sep 2021","-0.677248"
"2021-09-14","14 Sep 2021","-0.682550"
"2021-09-15","15 Sep 2021","-0.688259"
"2021-09-16","16 Sep 2021","-0.671615"
"2021-09-17","17 Sep 2021","-0.671583"
"2021-09-20","20 Sep 2021","-0.677790"
"2021-09-21","21 Sep 2021","-0.673449"
"2021-09-22","22 Sep 2021","-0.674068"
"2021-09-23","23 Sep 2021","-0.694601"
"2021-09-24","24 Sep 2021","-0.684865"
"2021-09-27","27 Sep 2021","-0.697812"
"2021-09-28","28 Sep 2021","-0.705505"
"2021-09-29","29 Sep 2021","-0.698132"
"2021-09-30","30 Sep 2021","-0.712237"
"2021-10-01","01 Oct 2021","-0.709863"
"2021-10-04","04 Oct 2021","-0.710799"
"2021-10-05","05 Oct 2021","-0.701721"
"2021-10-06","06 Oct 2021","-0.700191"
"2021-10-07","07 Oct 2021","-0.704686"
"2021-10-08","08 Oct 2021","-0.706504"
"2021-10-11","11 Oct 2021","-0.705193"
"2021-10-12","12 Oct 2021","-0.712118"
"2021-10-13","13 Oct 2021","-0.716438"
"2021-10-14","14 Oct 2021","-0.715576"
"2021-10-15","15 Oct 2021","-0.719523"
"2021-10-18","18 Oct 2021","-0.705018"
"2021-10-19","19 Oct 2021","-0.720563"
"2021-10-20","20 Oct 2021","-0.706939"
"2021-10-21","21 Oct 2021","-0.722571"
"2021-10-22","22 Oct 2021","-0.722332"
"2021-10-25","25 Oct 2021","-0.726086"
"2021-10-26","26 Oct 2021","-0.733744"
"2021-10-27","27 Oct 2021","-0.739602"
"2021-10-28","28 Oct 2021","-0.743493"
"2021-10-29","29 Oct 2021","-0.735969"
"2021-11-01","01 Nov 2021","-0.739958"
"2021-11-02","02 Nov 2021","-0.756573"
"2021-11-03","03 Nov 2021","-0.759843"
"2021-11-04","04 Nov 2021","-0.788527"
"2021-11-05","05 Nov 2021","-0.780920"
"2021-11-08","08 Nov 2021","-0.765865"
"2021-11-09","09 Nov 2021","-0.793502"
"2021-11-10","10 Nov 2021","-0.821502"
"2021-11-11","11 Nov 2021","-0.824081"
"2021-11-12","12 Nov 2021","-0.854294"
"2021-11-15","15 Nov 2021","-0.837485"
"2021-11-16","16 Nov 2021","-0.874081"
"2021-11-17","17 Nov 2021","-0.866608"
"2021-11-18","18 Nov 2021","-0.891094"
"2021-11-19","19 Nov 2021","-0.883890"
"2021-11-22","22 Nov 2021","-0.882917"
"2021-11-23","23 Nov 2021","-0.904346"
"2021-11-24","24 Nov 2021","-0.908748"
"2021-11-25","25 Nov 2021","-0.901391"
"2021-11-26","26 Nov 2021","-0.907309"
"2021-11-29","29 Nov 2021","-0.885258"
"2021-11-30","30 Nov 2021","-0.895017"
"2021-12-01","01 Dec 2021","-0.905707"
"2021-12-02","02 Dec 2021","-0.910706"
"2021-12-03","03 Dec 2021","-0.874266"
"2021-12-06","06 Dec 2021","-0.841330"
"2021-12-07","07 Dec 2021","-0.833680"
"2021-12-08","08 Dec 2021","-0.829760"
"2021-12-09","09 Dec 2021","-0.809420"
"2021-12-10","10 Dec 2021","-0.782936"
"2021-12-13","13 Dec 2021","-0.775106"
"2021-12-15","15 Dec 2021","-0.752990"
"2021-12-16","16 Dec 2021","-0.770342"
"2021-12-17","17 Dec 2021","-0.775442"
"2021-12-20","20 Dec 2021","-0.779177"
"2021-12-21","21 Dec 2021","-0.773517"
"2021-12-22","22 Dec 2021","-0.780513"
"2021-12-23","23 Dec 2021","-0.755519"
"2021-12-24","24 Dec 2021","-0.761332"
"2021-12-27","27 Dec 2021","-0.735953"
"2021-12-28","28 Dec 2021","-0.730971"
"2021-12-29","29 Dec 2021","-0.738976"
"2021-12-30","30 Dec 2021","-0.725948"
"2021-12-31","31 Dec 2021","-0.730545"
"2022-01-03","03 Jan 2022","-0.687241"
"2022-01-04","04 Jan 2022","-0.655626"
"2022-01-05","05 Jan 2022","-0.663371"
"2022-01-06","06 Jan 2022","-0.667541"
"2022-01-07","07 Jan 2022","-0.662193"
"2022-01-10","10 Jan 2022","-0.662498"
"2022-01-11","11 Jan 2022","-0.652662"
"2022-01-12","12 Jan 2022","-0.654104"
"2022-01-13","13 Jan 2022","-0.675874"
"2022-01-14","14 Jan 2022","-0.671036"
"2022-01-17","17 Jan 2022","-0.688886"
"2022-01-18","18 Jan 2022","-0.709475"
"2022-01-19","19 Jan 2022","-0.709048"
"2022-01-20","20 Jan 2022","-0.724840"
"2022-01-21","21 Jan 2022","-0.665636"
"2022-01-24","24 Jan 2022","-0.698055"
"2022-01-25","25 Jan 2022","-0.704424"
"2022-01-26","26 Jan 2022","-0.743476"
"2022-01-27","27 Jan 2022","-0.732515"
"2022-01-28","28 Jan 2022","-0.722575"
"2022-01-31","31 Jan 2022","-0.696969"
"2022-02-01","01 Feb 2022","-0.702107"
"2022-02-02","02 Feb 2022","-0.698824"
"2022-02-03","03 Feb 2022","-0.681737"
"2022-02-04","04 Feb 2022","-0.681009"
"2022-02-07","07 Feb 2022","-0.680750"
"2022-02-08","08 Feb 2022","-0.683569"
"2022-02-09","09 Feb 2022","-0.683858"
"2022-02-10","10 Feb 2022","-0.696057"
"2022-02-11","11 Feb 2022","-0.694958"
"2022-02-14","14 Feb 2022","-0.707264"
"2022-02-15","15 Feb 2022","-0.699506"
"2022-02-16","16 Feb 2022","-0.697433"
"2022-02-17","17 Feb 2022","-0.699878"
"2022-02-18","18 Feb 2022","-0.708271"
"2022-02-21","21 Feb 2022","-0.703590"
"2022-02-22","22 Feb 2022","-0.691231"
"2022-02-23","23 Feb 2022","-0.696113"
"2022-02-24","24 Feb 2022","-0.731585"
"2022-02-25","25 Feb 2022","-0.705976"
"2022-02-28","28 Feb 2022","-0.734250"
"2022-03-01","01 Mar 2022","-0.712699"
"2022-03-02","02 Mar 2022","-0.718361"
"2022-03-03","03 Mar 2022","-0.732963"
"2022-03-04","04 Mar 2022","-0.724404"
"2022-03-07","07 Mar 2022","-0.743771"
"2022-03-08","08 Mar 2022","-0.748386"
"2022-03-09","09 Mar 2022","-0.734487"
"2022-03-10","10 Mar 2022","-0.737543"
"2022-03-11","11 Mar 2022","-0.701578"
"2022-03-14","14 Mar 2022","-0.700067"
"2022-03-15","15 Mar 2022","-0.705845"
"2022-03-16","16 Mar 2022","-0.701614"
"2022-03-17","17 Mar 2022","-0.718729"
"2022-03-18","18 Mar 2022","-0.725510"
"2022-03-21","21 Mar 2022","-0.694381"
"2022-03-22","22 Mar 2022","-0.697509"
"2022-03-23","23 Mar 2022","-0.706675"
"2022-03-24","24 Mar 2022","-0.726309"
"2022-03-25","25 Mar 2022","-0.733619"
"2022-03-28","28 Mar 2022","-0.724668"
"2022-03-29","29 Mar 2022","-0.712674"
"2022-03-30","30 Mar 2022","-0.706058"
"2022-03-31","31 Mar 2022","-0.699275"
"2022-04-01","01 Apr 2022","-0.715821"
"2022-04-04","04 Apr 2022","-0.665934"
"2022-04-05","05 Apr 2022","-0.668963"
"2022-04-06","06 Apr 2022","-0.668769"
"2022-04-07","07 Apr 2022","-0.687182"
"2022-04-08","08 Apr 2022","-0.682602"
"2022-04-11","11 Apr 2022","-0.650759"
"2022-04-12","12 Apr 2022","-0.676977"
"2022-04-13","13 Apr 2022","-0.651329"
"2022-04-14","14 Apr 2022","-0.680135"
"2022-04-19","19 Apr 2022","-0.661761"
"2022-04-20","20 Apr 2022","-0.645331"
"2022-04-21","21 Apr 2022","-0.656344"
"2022-04-22","22 Apr 2022","-0.625600"
"2022-04-25","25 Apr 2022","-0.611864"
"2022-04-26","26 Apr 2022","-0.622921"
"2022-04-27","27 Apr 2022","-0.600908"
"2022-04-28","28 Apr 2022","-0.621898"
"2022-04-29","29 Apr 2022","-0.593738"
"2022-05-02","02 May 2022","-0.564365"
"2022-05-03","03 May 2022","-0.594010"
"2022-05-04","04 May 2022","-0.606805"
"2022-05-05","05 May 2022","-0.598488"
"2022-05-06","06 May 2022","-0.584057"
"2022-05-09","09 May 2022","-0.508117"
"2022-05-10","10 May 2022","-0.508865"
"2022-05-11","11 May 2022","-0.500596"
"2022-05-12","12 May 2022","-0.485350"
"2022-05-13","13 May 2022","-0.467281"
"2022-05-16","16 May 2022","-0.464226"
"2022-05-17","17 May 2022","-0.484290"
"2022-05-18","18 May 2022","-0.498621"
"2022-05-19","19 May 2022","-0.495835"
"2022-05-20","20 May 2022","-0.465206"
"2022-05-23","23 May 2022","-0.450240"
"2022-05-24","24 May 2022","-0.448884"
"2022-05-25","25 May 2022","-0.433137"
"2022-05-26","26 May 2022","-0.422695"
"2022-05-27","27 May 2022","-0.402855"
"2022-05-30","30 May 2022","-0.374550"
"2022-05-31","31 May 2022","-0.378992"
"2022-06-01","01 Jun 2022","-0.335644"
"2022-06-02","02 Jun 2022","-0.374824"
"2022-06-03","03 Jun 2022","-0.374631"
"2022-06-06","06 Jun 2022","-0.325039"
"2022-06-07","07 Jun 2022","-0.333882"
"2022-06-08","08 Jun 2022","-0.368759"
"2022-06-09","09 Jun 2022","-0.382408"
"2022-06-10","10 Jun 2022","-0.481989"
"2022-06-13","13 Jun 2022","-0.455634"
"2022-06-14","14 Jun 2022","-0.411994"
"2022-06-15","15 Jun 2022","-0.395947"
"2022-06-16","16 Jun 2022","-0.386758"
"2022-06-17","17 Jun 2022","-0.487832"
"2022-06-20","20 Jun 2022","-0.436523"
"2022-06-21","21 Jun 2022","-0.457647"
"2022-06-22","22 Jun 2022","-0.385404"
"2022-06-23","23 Jun 2022","-0.459385"
"2022-06-24","24 Jun 2022","-0.414951"
"2022-06-27","27 Jun 2022","-0.415510"
"2022-06-28","28 Jun 2022","-0.439731"
"2022-06-29","29 Jun 2022","-0.413838"
"2022-06-30","30 Jun 2022","-0.417479"
"2022-07-01","01 Jul 2022","-0.378929"
"2022-07-04","04 Jul 2022","-0.363646"
"2022-07-05","05 Jul 2022","-0.390063"
"2022-07-06","06 Jul 2022","-0.322362"
"2022-07-07","07 Jul 2022","-0.346706"
"2022-07-08","08 Jul 2022","-0.341731"
"2022-07-11","11 Jul 2022","-0.372545"
"2022-07-12","12 Jul 2022","-0.283802"
"2022-07-13","13 Jul 2022","-0.321445"
"2022-07-14","14 Jul 2022","-0.308199"
"2022-07-15","15 Jul 2022","-0.278789"
"2022-07-18","18 Jul 2022","-0.215493"
"2022-07-19","19 Jul 2022","-0.227175"
"2022-07-20","20 Jul 2022","-0.184628"
"2022-07-21","21 Jul 2022","-0.034251"
"2022-07-22","22 Jul 2022","-0.050742"
"2022-07-25","25 Jul 2022","-0.017007"
"2022-07-26","26 Jul 2022","0.014717"
"2022-07-27","27 Jul 2022","0.039806"
"2022-07-28","28 Jul 2022","0.021522"
"2022-07-29","29 Jul 2022","0.044356"
"2022-08-01","01 Aug 2022","0.085201"
"2022-08-02","02 Aug 2022","0.005427"
"2022-08-03","03 Aug 2022","0.003235"
"2022-08-04","04 Aug 2022","0.038976"
"2022-08-05","05 Aug 2022","0.044581"
"2022-08-08","08 Aug 2022","0.050103"
"2022-08-09","09 Aug 2022","0.066974"
"2022-08-10","10 Aug 2022","0.056640"
"2022-08-11","11 Aug 2022","0.063206"
"2022-08-12","12 Aug 2022","0.061641"
"2022-08-15","15 Aug 2022","0.099339"
"2022-08-16","16 Aug 2022","0.090044"
"2022-08-17","17 Aug 2022","0.078398"
"2022-08-18","18 Aug 2022","0.096754"
"2022-08-19","19 Aug 2022","0.102851"
"2022-08-22","22 Aug 2022","-0.051635"
"2022-08-23","23 Aug 2022","-0.113158"
"2022-08-24","24 Aug 2022","-0.199980"
"2022-08-25","25 Aug 2022","-0.266613"
"2022-08-26","26 Aug 2022","-0.289027"
"2022-08-29","29 Aug 2022","-0.237249"
"2022-08-30","30 Aug 2022","-0.141370"
"2022-08-31","31 Aug 2022","-0.190956"
"2022-09-01","01 Sep 2022","-0.140262"
"2022-09-02","02 Sep 2022","-0.116378"
"2022-09-05","05 Sep 2022","-0.070942"
"2022-09-06","06 Sep 2022","-0.071480"
"2022-09-07","07 Sep 2022","-0.010544"
"2022-09-08","08 Sep 2022","0.089522"
"2022-09-09","09 Sep 2022","0.130153"
"2022-09-12","12 Sep 2022","0.402592"
"2022-09-13","13 Sep 2022","0.398672"
"2022-09-14","14 Sep 2022","0.372300"
"2022-09-15","15 Sep 2022","0.415374"
"2022-09-16","16 Sep 2022","0.412747"
"2022-09-19","19 Sep 2022","0.490521"
"2022-09-20","20 Sep 2022","0.530772"
"2022-09-21","21 Sep 2022","0.531563"
"2022-09-22","22 Sep 2022","0.608058"
"2022-09-23","23 Sep 2022","0.624045"
"2022-09-26","26 Sep 2022","0.666705"
"2022-09-27","27 Sep 2022","0.575529"
"2022-09-28","28 Sep 2022","0.615672"
"2022-09-29","29 Sep 2022","0.662921"
"2022-09-30","30 Sep 2022","0.673857"
"2022-10-03","03 Oct 2022","0.709474"
"2022-10-04","04 Oct 2022","0.678430"
"2022-10-05","05 Oct 2022","0.670775"
"2022-10-06","06 Oct 2022","0.607726"
"2022-10-07","07 Oct 2022","0.655319"
"2022-10-10","10 Oct 2022","0.702543"
"2022-10-11","11 Oct 2022","0.729019"
"2022-10-12","12 Oct 2022","0.763415"
"2022-10-13","13 Oct 2022","0.830453"
"2022-10-14","14 Oct 2022","0.815180"
"2022-10-17","17 Oct 2022","0.857728"
"2022-10-18","18 Oct 2022","0.864902"
"2022-10-19","19 Oct 2022","0.873476"
"2022-10-20","20 Oct 2022","0.885299"
"2022-10-21","21 Oct 2022","0.895480"
"2022-10-24","24 Oct 2022","0.890585"
"2022-10-25","25 Oct 2022","0.872764"
"2022-10-26","26 Oct 2022","0.912012"
"2022-10-27","27 Oct 2022","0.979468"
"2022-10-28","28 Oct 2022","1.022103"
"2022-10-31","31 Oct 2022","1.079828"
"2022-11-01","01 Nov 2022","1.058369"
"2022-11-02","02 Nov 2022","1.066764"
"2022-11-03","03 Nov 2022","1.131679"
"2022-11-04","04 Nov 2022","1.152715"
"2022-11-07","07 Nov 2022","1.161790"
"2022-11-08","08 Nov 2022","1.210341"
"2022-11-09","09 Nov 2022","1.210341"
"2022-11-10","10 Nov 2022","1.245963"
"2022-11-11","11 Nov 2022","1.324329"
"2022-11-14","14 Nov 2022","1.394590"
"2022-11-15","15 Nov 2022","1.382392"
"2022-11-16","16 Nov 2022","1.347130"
"2022-11-17","17 Nov 2022","1.279392"
"2022-11-18","18 Nov 2022","1.344380"
"2022-11-21","21 Nov 2022","1.327101"
"2022-11-22","22 Nov 2022","1.302388"
"2022-11-23","23 Nov 2022","1.368201"
"2022-11-24","24 Nov 2022","1.415078"
"2022-11-25","25 Nov 2022","1.423640"
"2022-11-28","28 Nov 2022","1.386067"
"2022-11-29","29 Nov 2022","1.406532"
"2022-11-30","30 Nov 2022","1.461620"
"2022-12-01","01 Dec 2022","1.454288"
"2022-12-02","02 Dec 2022","1.443790"
"2022-12-05","05 Dec 2022","1.427477"
"2022-12-06","06 Dec 2022","1.431780"
"2022-12-07","07 Dec 2022","1.424493"
"2022-12-08","08 Dec 2022","1.462027"
"2022-12-09","09 Dec 2022","1.512916"
"2022-12-12","12 Dec 2022","1.633820"
"2022-12-13","13 Dec 2022","1.609911"
"2022-12-14","14 Dec 2022","1.629989"
"2022-12-15","15 Dec 2022","1.584669"
"2022-12-16","16 Dec 2022","1.592632"
"2022-12-19","19 Dec 2022","1.619039"
"2022-12-20","20 Dec 2022","1.636924"
"2022-12-21","21 Dec 2022","1.717292"
"2022-12-22","22 Dec 2022","1.769422"
"2022-12-23","23 Dec 2022","1.750226"
"2022-12-27","27 Dec 2022","1.804506"
"2022-12-28","28 Dec 2022","1.789419"
"2022-12-29","29 Dec 2022","1.761491"
"2022-12-30","30 Dec 2022","1.710096"
"2023-01-02","02 Jan 2023","1.808514"
"2023-01-03","03 Jan 2023","1.927909"
"2023-01-04","04 Jan 2023","2.016509"
"2023-01-05","05 Jan 2023","2.096158"
"2023-01-06","06 Jan 2023","2.059264"
"2023-01-09","09 Jan 2023","2.167015"
"2023-01-10","10 Jan 2023","2.147022"
"2023-01-11","11 Jan 2023","2.151814"
"2023-01-12","12 Jan 2023","2.193949"
"2023-01-13","13 Jan 2023","2.198547"
"2023-01-16","16 Jan 2023","2.096882"
"2023-01-17","17 Jan 2023","2.150717"
"2023-01-18","18 Jan 2023","2.197016"
"2023-01-19","19 Jan 2023","2.178846"
"2023-01-20","20 Jan 2023","2.199418"
"2023-01-23","23 Jan 2023","2.188948"
"2023-01-24","24 Jan 2023","2.157340"
"2023-01-25","25 Jan 2023","2.184354"
"2023-01-26","26 Jan 2023","2.231259"
"2023-01-27","27 Jan 2023","2.226823"
"2023-01-30","30 Jan 2023","2.261111"
"2023-01-31","31 Jan 2023","2.221250"
"2023-02-01","01 Feb 2023","2.280247"
"2023-02-02","02 Feb 2023","2.298543"
"2023-02-03","03 Feb 2023","2.314256"
"2023-02-06","06 Feb 2023","2.295140"
"2023-02-07","07 Feb 2023","2.328430"
"2023-02-08","08 Feb 2023","2.354911"
"2023-02-09","09 Feb 2023","2.391102"
"2023-02-10","10 Feb 2023","2.404788"
"2023-02-13","13 Feb 2023","2.462517"
"2023-02-14","14 Feb 2023","2.503774"
"2023-02-15","15 Feb 2023","2.541376"
"2023-02-16","16 Feb 2023","2.552949"
"2023-02-17","17 Feb 2023","2.546100"
"2023-02-20","20 Feb 2023","2.591724"
"2023-02-21","21 Feb 2023","2.631006"
"2023-02-22","22 Feb 2023","2.614464"
"2023-02-23","23 Feb 2023","2.640666"
"2023-02-24","24 Feb 2023","2.683408"
"2023-02-27","27 Feb 2023","2.681024"
"2023-02-28","28 Feb 2023","2.660219"
"2023-03-01","01 Mar 2023","2.682911"
"2023-03-02","02 Mar 2023","2.716021"
"2023-03-03","03 Mar 2023","2.729197"
"2023-03-06","06 Mar 2023","2.680390"
"2023-03-07","07 Mar 2023","2.713804"
"2023-03-08","08 Mar 2023","2.735312"
"2023-03-09","09 Mar 2023","2.750621"
"2023-03-10","10 Mar 2023","2.760541"
"2023-03-13","13 Mar 2023","2.637657"
"2023-03-14","14 Mar 2023","2.638212"
"2023-03-15","15 Mar 2023","2.600620"
"2023-03-16","16 Mar 2023","2.708922"
"2023-03-17","17 Mar 2023","2.708534"
"2023-03-20","20 Mar 2023","2.650051"
"2023-03-21","21 Mar 2023","2.797757"
"2023-03-22","22 Mar 2023","2.818226"
"2023-03-23","23 Mar 2023","2.802587"
"2023-03-24","24 Mar 2023","2.793422"
"2023-03-27","27 Mar 2023","2.746874"
"2023-03-28","28 Mar 2023","2.760609"
"2023-03-29","29 Mar 2023","2.746320"
"2023-03-30","30 Mar 2023","2.709629"
"2023-03-31","31 Mar 2023","2.753528"
"2023-04-03","03 Apr 2023","2.750815"
"2023-04-04","04 Apr 2023","2.770934"
"2023-04-05","05 Apr 2023","2.847553"
"2023-04-06","06 Apr 2023","2.789622"
"2023-04-11","11 Apr 2023","2.803429"
"2023-04-12","12 Apr 2023","2.817753"
"2023-04-13","13 Apr 2023","2.876264"
"2023-04-14","14 Apr 2023","2.907426"
"2023-04-17","17 Apr 2023","2.930516"
"2023-04-18","18 Apr 2023","2.877365"
"2023-04-19","19 Apr 2023","2.806938"
"2023-04-20","20 Apr 2023","2.883686"
"2023-04-21","21 Apr 2023","2.884096"
"2023-04-24","24 Apr 2023","2.892964"
"2023-04-25","25 Apr 2023","2.932359"
"2023-04-26","26 Apr 2023","2.912535"
"2023-04-27","27 Apr 2023","2.884062"
"2023-04-28","28 Apr 2023","2.881036"
"2023-05-02","02 May 2023","2.889405"
"2023-05-03","03 May 2023","2.878118"
"2023-05-04","04 May 2023","2.939043"
"2023-05-05","05 May 2023","2.942877"
"2023-05-08","08 May 2023","2.952367"
"2023-05-09","09 May 2023","2.988488"
"2023-05-10","10 May 2023","2.946415"
"2023-05-11","11 May 2023","2.994992"
"2023-05-12","12 May 2023","3.040107"
"2023-05-15","15 May 2023","2.983857"
"2023-05-16","16 May 2023","2.954244"
"2023-05-17","17 May 2023","3.020089"
"2023-05-18","18 May 2023","3.022577"
"2023-05-19","19 May 2023","3.070777"
"2023-05-22","22 May 2023","3.021837"
"2023-05-23","23 May 2023","3.076536"
"2023-05-24","24 May 2023","3.026902"
"2023-05-25","25 May 2023","3.074770"
"2023-05-26","26 May 2023","3.062471"
"2023-05-29","29 May 2023","3.025725"
"2023-05-30","30 May 2023","3.035420"
"2023-05-31","31 May 2023","3.074462"
"2023-06-01","01 Jun 2023","3.090735"
"2023-06-02","02 Jun 2023","3.138633"
"2023-06-05","05 Jun 2023","3.172397"
"2023-06-06","06 Jun 2023","3.158212"
"2023-06-07","07 Jun 2023","3.181497"
"2023-06-08","08 Jun 2023","3.197261"
"2023-06-09","09 Jun 2023","3.212938"
"2023-06-12","12 Jun 2023","3.198855"
"2023-06-13","13 Jun 2023","3.233316"
"2023-06-14","14 Jun 2023","3.258423"
"2023-06-15","15 Jun 2023","3.322892"
"2023-06-16","16 Jun 2023","3.321154"
"2023-06-19","19 Jun 2023","3.327277"
"2023-06-20","20 Jun 2023","3.297525"
"2023-06-21","21 Jun 2023","3.292670"
"2023-06-22","22 Jun 2023","3.316580"
"2023-06-23","23 Jun 2023","3.310469"
"2023-06-26","26 Jun 2023","3.318651"
"2023-06-27","27 Jun 2023","3.350199"
"2023-06-28","28 Jun 2023","3.371089"
"2023-06-29","29 Jun 2023","3.376179"
"2023-06-30","30 Jun 2023","3.389088"
"2023-07-03","03 Jul 2023","3.389675"
"2023-07-04","04 Jul 2023","3.426820"
"2023-07-05","05 Jul 2023","3.467197"
"2023-07-06","06 Jul 2023","3.464443"
"2023-07-07","07 Jul 2023","3.452353"
"2023-07-10","10 Jul 2023","3.486119"
"2023-07-11","11 Jul 2023","3.473653"
"2023-07-12","12 Jul 2023","3.501414"
"2023-07-13","13 Jul 2023","3.511941"
"2023-07-14","14 Jul 2023","3.516776"
"2023-07-17","17 Jul 2023","3.505165"
"2023-07-18","18 Jul 2023","3.492778"
"2023-07-19","19 Jul 2023","3.418918"
"2023-07-20","20 Jul 2023","3.453879"
"2023-07-21","21 Jul 2023","3.417077"
"2023-07-24","24 Jul 2023","3.448006"
"2023-07-25","25 Jul 2023","3.457476"
"2023-07-26","26 Jul 2023","3.415383"
"2023-07-27","27 Jul 2023","3.434866"
"2023-07-28","28 Jul 2023","3.426250"
"2023-07-31","31 Jul 2023","3.478634"
"2023-08-01","01 Aug 2023","3.483928"
"2023-08-02","02 Aug 2023","3.480013"
"2023-08-03","03 Aug 2023","3.447755"
"2023-08-04","04 Aug 2023","3.475226"
"2023-08-07","07 Aug 2023","3.449101"
"2023-08-08","08 Aug 2023","3.442243"
"2023-08-09","09 Aug 2023","3.432014"
"2023-08-10","10 Aug 2023","3.420345"
"2023-08-11","11 Aug 2023","3.422453"
"2023-08-14","14 Aug 2023","3.444383"
"2023-08-15","15 Aug 2023","3.451506"
"2023-08-16","16 Aug 2023","3.470599"
"2023-08-17","17 Aug 2023","3.447674"
"2023-08-18","18 Aug 2023","3.537394"
"2023-08-21","21 Aug 2023","3.466288"
"2023-08-22","22 Aug 2023","3.509773"
"2023-08-23","23 Aug 2023","3.498396"
"2023-08-24","24 Aug 2023","3.466340"
"2023-08-25","25 Aug 2023","3.472321"
"2023-08-28","28 Aug 2023","3.506351"
"2023-08-29","29 Aug 2023","3.507514"
"2023-08-30","30 Aug 2023","3.474196"
"2023-08-31","31 Aug 2023","3.461452"
"2023-09-01","01 Sep 2023","3.383821"
"2023-09-04","04 Sep 2023","3.461064"
"2023-09-05","05 Sep 2023","3.438905"
"2023-09-06","06 Sep 2023","3.463208"
"2023-09-07","07 Sep 2023","3.495264"
"2023-09-08","08 Sep 2023","3.505927"
"2023-09-11","11 Sep 2023","3.498883"
"2023-09-12","12 Sep 2023","3.545965"
"2023-09-13","13 Sep 2023","3.555583"
"2023-09-14","14 Sep 2023","3.608931"
"2023-09-15","15 Sep 2023","3.584333"
"2023-09-18","18 Sep 2023","3.609416"
"2023-09-19","19 Sep 2023","3.609590"
"2023-09-20","20 Sep 2023","3.675497"
"2023-09-21","21 Sep 2023","3.708095"
"2023-09-22","22 Sep 2023","3.638549"
"2023-09-25","25 Sep 2023","3.661041"
"2023-09-26","26 Sep 2023","3.656129"
"2023-09-27","27 Sep 2023","3.664099"
"2023-09-28","28 Sep 2023","3.679280"
"2023-09-29","29 Sep 2023","3.700515"
"2023-10-02","02 Oct 2023","3.720404"
"2023-10-03","03 Oct 2023","3.746674"
"2023-10-04","04 Oct 2023","3.733281"
"2023-10-05","05 Oct 2023","3.770751"
"2023-10-06","06 Oct 2023","3.796099"
"2023-10-09","09 Oct 2023","3.788061"
"2023-10-10","10 Oct 2023","3.823353"
"2023-10-11","11 Oct 2023","3.809936"
"2023-10-12","12 Oct 2023","3.783919"
"2023-10-13","13 Oct 2023","3.763141"
"2023-10-16","16 Oct 2023","3.727644"
"2023-10-17","17 Oct 2023","3.687197"
"2023-10-18","18 Oct 2023","3.696710"
"2023-10-19","19 Oct 2023","3.718894"
"2023-10-20","20 Oct 2023","3.736386"
"2023-10-23","23 Oct 2023","3.744047"
"2023-10-24","24 Oct 2023","3.782342"
"2023-10-25","25 Oct 2023","3.780190"
"2023-10-26","26 Oct 2023","3.774621"
"2023-10-27","27 Oct 2023","3.775403"
"2023-10-30","30 Oct 2023","3.787424"
"2023-10-31","31 Oct 2023","3.820169"
"2023-11-01","01 Nov 2023","3.810382"
"2023-11-02","02 Nov 2023","3.804287"
"2023-11-06","06 Nov 2023","3.789186"
"2023-11-07","07 Nov 2023","3.755668"
"2023-11-08","08 Nov 2023","3.783305"
"2023-11-09","09 Nov 2023","3.777701"
"2023-11-10","10 Nov 2023","3.756260"
"2023-11-13","13 Nov 2023","3.721776"
"2023-11-14","14 Nov 2023","3.701341"
"2023-11-15","15 Nov 2023","3.756451"
"2023-11-16","16 Nov 2023","3.793927"
"2023-11-17","17 Nov 2023","3.776588"
"2023-11-20","20 Nov 2023","3.761066"
"2023-11-21","21 Nov 2023","3.732372"
"2023-11-22","22 Nov 2023","3.731569"
"2023-11-23","23 Nov 2023","3.734965"
